id,plan_input_id,outcome_status,actual_start,actual_end,active_minutes,completion_ratio,interruption_count,stopped_early,user_note,recorded_at
0c3d8257-774a-5f59-a693-5638e5edfa76,8ab80e98-6a26-5e6f-b587-824038981db3,completed,2025-03-23T08:02:00+00:00,2025-03-23T08:59:00+00:00,57,0.96147,3,False,Synthetic training example.,2025-03-23T11:46:00+00:00
2fc76e82-5779-5db8-9b21-1dac54e1744a,f8d2a3ee-f8d5-5074-9d3a-7c9e34987f60,completed,2025-03-23T18:03:00+00:00,2025-03-23T19:16:00+00:00,73,0.98052,0,False,Synthetic training example.,2025-03-23T19:29:00+00:00
2ff5ab80-918d-5ddf-b542-6305d51417ef,f9da7198-ce13-5a6c-983b-45dbf889f449,completed,2025-03-24T05:05:00+00:00,2025-03-24T05:44:00+00:00,39,0.8783,0,False,Synthetic training example.,2025-03-24T08:51:00+00:00
5f27d759-c08b-504e-8a83-e5d07f036d31,d4436580-bab5-53c2-baed-dedd729abfd2,completed,2025-03-24T12:11:00+00:00,2025-03-24T13:03:00+00:00,52,0.87533,1,False,Synthetic training example.,2025-03-24T13:57:00+00:00
9769367e-8370-54c7-a310-901c47823fdf,d4a460e5-fd44-5f6f-bb18-3b756ea40d12,completed,2025-03-24T20:16:00+00:00,2025-03-24T20:43:00+00:00,27,0.91454,0,False,Synthetic training example.,2025-03-24T22:16:00+00:00
2ec60e3e-336a-5e05-a9be-d4a5327bcd84,3c2c543d-5d5d-5a7b-aef3-4efa5a74acc4,completed,2025-03-25T08:16:00+00:00,2025-03-25T09:06:00+00:00,50,0.83755,1,False,Synthetic training example.,2025-03-25T09:57:00+00:00
39e0a95b-6db6-5656-8293-c76aeb0327fb,2693fea5-b511-524a-bf31-ab075ebe981c,completed,2025-03-25T16:15:00+00:00,2025-03-25T16:40:00+00:00,25,0.85243,1,False,Synthetic training example.,2025-03-25T19:09:00+00:00
9e60b15d-9e7d-5234-84b4-38e5dd5e8209,c17cfb1f-6fae-5f31-a06a-0e9f34f15296,partial,2025-03-26T00:16:00+00:00,2025-03-26T00:32:00+00:00,16,0.22151,0,True,Synthetic training example.,2025-03-26T02:33:00+00:00
351d01b8-759d-531f-88c6-8e5d22061262,7498f560-0d14-5054-a774-611e4a2b26c9,partial,2025-03-26T10:01:00+00:00,2025-03-26T10:17:00+00:00,16,0.22611,0,True,Synthetic training example.,2025-03-26T11:41:00+00:00
4149b9f9-eea5-5930-a26d-3065d9ec85ad,983b0e69-961b-56f7-8229-ed33b702ea6f,partial,2025-03-26T19:11:00+00:00,2025-03-26T19:39:00+00:00,28,0.62649,2,True,Synthetic training example.,2025-03-26T20:56:00+00:00
9e31894c-aeee-5ff6-b9e6-b8e140b8c289,2d621e60-83b6-591b-9f76-9643cd5b55f4,partial,2025-03-27T02:16:00+00:00,2025-03-27T02:27:00+00:00,11,0.25521,3,True,Synthetic training example.,2025-03-27T03:13:00+00:00
b044c105-c18b-5835-a2d4-7309293bcbcf,e4f1e37b-75c1-5a09-9166-46ba48be28bd,completed,2025-03-27T11:14:00+00:00,2025-03-27T11:58:00+00:00,44,0.99976,1,False,Synthetic training example.,2025-03-27T12:19:00+00:00
28a83321-568f-524d-a94f-f507aa8efa4e,444509a6-188d-5117-99de-2d754cacfd28,completed,2025-03-27T20:07:00+00:00,2025-03-27T20:33:00+00:00,26,0.87509,2,False,Synthetic training example.,2025-03-27T21:16:00+00:00
992ca250-dcfd-5e51-bb9b-4ff0e9d4890f,f3b03956-248b-55c3-a406-2b405db68c6f,completed,2025-03-28T07:03:00+00:00,2025-03-28T08:14:00+00:00,71,0.95907,3,False,Synthetic training example.,2025-03-28T07:31:00+00:00
edda532b-e0e8-542a-abdb-8881d7e420a9,fb63c9df-3d80-5bf0-a371-d0521b7efe87,completed,2025-03-28T16:13:00+00:00,2025-03-28T17:08:00+00:00,55,0.93078,3,False,Synthetic training example.,2025-03-28T19:13:00+00:00
c009b297-7b53-500a-bc5e-ae2ff6ff0c34,f1aa488c-8258-5aca-a56c-3e9b2b317805,completed,2025-03-28T23:14:00+00:00,2025-03-28T23:39:00+00:00,25,0.85398,3,False,Synthetic training example.,2025-03-29T00:00:00+00:00
682c1ae8-005a-5a93-a5e9-c50f666b7835,497490ac-5a42-5db1-bb68-4906023003da,completed,2025-03-29T11:18:00+00:00,2025-03-29T13:13:00+00:00,115,0.95968,2,False,Synthetic training example.,2025-03-29T11:28:00+00:00
c762cdad-86bc-5929-a90d-bf589c50b24c,974ccf36-7a3a-52bd-aea7-c9f307aa8360,completed,2025-03-29T20:02:00+00:00,2025-03-29T20:28:00+00:00,26,0.87041,3,False,Synthetic training example.,2025-03-29T22:38:00+00:00
fcbb37ea-2061-5bd7-aa1b-a9146957bd76,0f97c032-59ed-53c5-81c3-fe0aede501f0,completed,2025-03-30T03:07:00+00:00,2025-03-30T04:03:00+00:00,56,0.94564,1,False,Synthetic training example.,2025-03-30T03:59:00+00:00
04cba6f0-3d1c-5311-95a8-9eef035819e3,46f20bb2-e536-5c06-b1d5-0e8fc4b6ec64,partial,2025-03-30T13:06:00+00:00,2025-03-30T13:18:00+00:00,12,0.27998,1,True,Synthetic training example.,2025-03-30T15:48:00+00:00
ef828f37-666e-57cd-8c76-476e4a004f60,01cb8ac2-03f7-5f5c-8328-e046a3ddd20c,completed,2025-03-30T21:04:00+00:00,2025-03-30T22:24:00+00:00,80,0.89018,0,False,Synthetic training example.,2025-03-30T23:20:00+00:00
9f0866ac-8404-5fd2-91db-8ea4347097c7,4589de8b-38bf-5ba8-b4b1-c168bc0cb941,completed,2025-03-31T06:04:00+00:00,2025-03-31T07:29:00+00:00,85,0.94659,3,False,Synthetic training example.,2025-03-31T07:02:00+00:00
8b8ee8bb-a76e-5d35-8f54-230c390f7f46,838128d6-5ebe-5574-8e90-894941b67ec6,completed,2025-03-31T17:06:00+00:00,2025-03-31T18:29:00+00:00,83,0.92903,3,False,Synthetic training example.,2025-03-31T18:50:00+00:00
ba2d14c0-93af-51cb-91a4-fed1fcea74a8,704482fe-2591-5fa4-ad1c-85bf14c17c52,abandoned,2025-04-01T01:10:00+00:00,2025-04-01T01:25:00+00:00,0,0.0,0,True,Synthetic training example.,2025-04-01T01:47:00+00:00
72e05167-ed80-5efb-b6fc-344455cbeaa2,09f6178f-16b8-529c-8ef2-640adec23dfa,completed,2025-04-01T09:16:00+00:00,2025-04-01T10:22:00+00:00,66,0.88793,2,False,Synthetic training example.,2025-04-01T11:37:00+00:00
5d722499-c51c-585d-833a-1ff0a0abe470,ff9d401e-4e38-5399-ba5e-f5dc3574bc8c,completed,2025-04-01T17:19:00+00:00,2025-04-01T17:44:00+00:00,25,0.85233,3,False,Synthetic training example.,2025-04-01T19:17:00+00:00
084b8f76-e24c-5a91-bf65-a1b8e5fcd38c,d5b3eafe-1b76-5937-959f-d85483697626,completed,2025-04-02T04:13:00+00:00,2025-04-02T04:31:00+00:00,18,0.90551,3,False,Synthetic training example.,2025-04-02T04:44:00+00:00
a032ed74-eadb-5282-82f2-4e029995fbd4,b99b896f-2022-5b34-8ad7-c63d4698e094,abandoned,2025-04-02T11:03:00+00:00,2025-04-02T11:27:00+00:00,0,0.0,2,True,Synthetic training example.,2025-04-02T11:58:00+00:00
ebe48ccb-a367-5f19-9b96-6baeaa29f40c,7af34049-e73d-5c04-b9c9-ba6f793111ac,completed,2025-04-02T22:17:00+00:00,2025-04-02T22:58:00+00:00,41,0.92836,3,False,Synthetic training example.,2025-04-02T22:22:00+00:00
ff14d94f-6752-5935-9c8f-9a268cd2d386,c9af7d3a-ec6b-55a2-9321-e226bc9cdbb6,completed,2025-04-03T08:07:00+00:00,2025-04-03T09:06:00+00:00,59,0.9844,1,False,Synthetic training example.,2025-04-03T08:36:00+00:00
ce361048-eeff-5414-8051-b4bd1e93db99,6e61a256-4380-5be5-8e5b-76ecef7baaab,completed,2025-04-03T14:19:00+00:00,2025-04-03T14:46:00+00:00,27,0.93184,2,False,Synthetic training example.,2025-04-03T15:47:00+00:00
1750fd41-a390-5b73-844a-daacaaa8edd5,1ff3e51b-8b49-57b4-acef-80e208517333,partial,2025-04-04T00:04:00+00:00,2025-04-04T00:25:00+00:00,21,0.47057,1,True,Synthetic training example.,2025-04-04T00:30:00+00:00
942052d3-3ff5-5347-87a5-5e37528728a1,2581306b-400c-502b-96cb-e876ec84d3f6,abandoned,2025-04-04T10:02:00+00:00,2025-04-04T10:06:00+00:00,0,0.0,0,True,Synthetic training example.,2025-04-04T10:51:00+00:00
b0e303fc-bcf2-534f-89e5-5af8da1508f8,6c133fc6-5ea9-567d-ac80-02929b10e2c0,completed,2025-04-04T19:06:00+00:00,2025-04-04T19:47:00+00:00,41,0.92542,1,False,Synthetic training example.,2025-04-04T20:51:00+00:00
b9b7520a-a267-50a3-bf1d-19911fe9bc22,36278096-b342-5556-a04d-e3f76bb95d0d,completed,2025-04-05T05:11:00+00:00,2025-04-05T06:04:00+00:00,53,0.89676,2,False,Synthetic training example.,2025-04-05T07:12:00+00:00
88acccdf-bb74-57ff-b238-bca8086288ae,e0be1abd-5517-5d11-9548-c7ab69da905c,partial,2025-04-05T13:06:00+00:00,2025-04-05T13:35:00+00:00,29,0.39367,3,True,Synthetic training example.,2025-04-05T13:40:00+00:00
eba30266-df7f-5dc8-a75d-264ddd2fb96d,1574c984-63fa-5740-8673-2fd642ead033,completed,2025-04-05T21:00:00+00:00,2025-04-05T21:17:00+00:00,17,0.8559,2,False,Synthetic training example.,2025-04-06T00:04:00+00:00
6d70fe13-b866-5b5e-b5ff-d50c8c7f1910,910d0506-8ddb-5b51-af02-7d7fe94692c0,completed,2025-04-06T06:11:00+00:00,2025-04-06T07:10:00+00:00,59,0.99277,2,False,Synthetic training example.,2025-04-06T09:16:00+00:00
257cc395-fc5f-5392-aecd-9bc596b104a1,e7caea87-40d3-5ec1-986f-38a5e2327427,abandoned,2025-04-06T15:10:00+00:00,2025-04-06T15:25:00+00:00,0,0.0,2,True,Synthetic training example.,2025-04-06T16:57:00+00:00
1dcdac71-3224-531f-9a9b-aed8eeb658b9,7c79c0fb-8e4a-59b7-ae08-5ab8c9ec9083,completed,2025-04-07T02:17:00+00:00,2025-04-07T03:24:00+00:00,67,0.8938,1,False,Synthetic training example.,2025-04-07T03:27:00+00:00
e5c74334-93ee-5e33-a612-5175fee02abb,e2a2e337-47ea-5696-99f3-561772c11961,completed,2025-04-07T11:05:00+00:00,2025-04-07T11:46:00+00:00,41,0.91211,2,False,Synthetic training example.,2025-04-07T14:49:00+00:00
413749f5-2ea9-5ebe-b6e9-edd79de15965,1d544369-3174-507d-a727-2a9944eafefb,partial,2025-04-07T18:08:00+00:00,2025-04-07T18:27:00+00:00,19,0.32604,0,True,Synthetic training example.,2025-04-07T20:42:00+00:00
35f7ff28-b920-5b44-addc-d50fac2b76c8,8b0f5669-dd26-5e2c-bc37-23b989d0efdb,abandoned,2025-04-08T05:08:00+00:00,2025-04-08T05:32:00+00:00,0,0.0,2,True,Synthetic training example.,2025-04-08T08:28:00+00:00
df77d99c-26b1-5529-b269-339963c24464,ece167dd-16ff-53b2-aaa7-a1d7be19aa17,completed,2025-04-08T14:00:00+00:00,2025-04-08T14:43:00+00:00,43,0.97685,1,False,Synthetic training example.,2025-04-08T14:28:00+00:00
1498e6e0-ddbd-5f7d-bde5-605403e66d3b,34c79a37-6363-5342-89ec-25c968f67f2e,completed,2025-04-08T20:19:00+00:00,2025-04-08T21:26:00+00:00,67,0.89626,1,False,Synthetic training example.,2025-04-08T20:45:00+00:00
b985e435-044d-5d24-957a-ad4eb2f23a2c,c0f3f9a8-cfd6-5583-a6a7-37b53521d514,partial,2025-04-09T07:02:00+00:00,2025-04-09T07:11:00+00:00,9,0.21346,0,True,Synthetic training example.,2025-04-09T07:49:00+00:00
45bdded1-6e23-5629-95a4-8580c1a2ef54,bb929e11-e60a-5735-8cbf-834a539b094c,partial,2025-04-09T16:12:00+00:00,2025-04-09T17:04:00+00:00,52,0.44162,3,True,Synthetic training example.,2025-04-09T19:28:00+00:00
9937722b-4fb1-5f98-b0aa-7ee42add5b58,46911d5d-0f4a-529b-abc0-d660347f2f8f,completed,2025-04-10T02:09:00+00:00,2025-04-10T02:59:00+00:00,50,0.83509,1,False,Synthetic training example.,2025-04-10T02:42:00+00:00
0d1716cb-c698-5f11-ab96-36a52085b307,2b30cba4-b96d-5f59-9eba-4d7d576d638a,completed,2025-04-10T11:00:00+00:00,2025-04-10T12:20:00+00:00,80,0.89895,2,False,Synthetic training example.,2025-04-10T14:49:00+00:00
4fe63c23-07f3-5cb6-b297-36582152e071,e5e05f15-86b4-56c3-8ff2-9472cedcf565,completed,2025-04-10T19:01:00+00:00,2025-04-10T20:44:00+00:00,103,0.8587,3,False,Synthetic training example.,2025-04-10T22:21:00+00:00
63040557-058f-5bc7-8323-2f8f2c51b1a9,5f5b882c-6f72-5f7a-98d1-8b38e34c432f,partial,2025-04-11T05:07:00+00:00,2025-04-11T05:48:00+00:00,41,0.69886,0,True,Synthetic training example.,2025-04-11T06:26:00+00:00
1190a417-4977-5836-833e-fb169b665c63,35f003a2-2476-57d7-a77d-12837d52b53c,completed,2025-04-11T11:08:00+00:00,2025-04-11T12:27:00+00:00,79,0.88197,2,False,Synthetic training example.,2025-04-11T11:41:00+00:00
95ee57b1-4c1c-5a99-8fe3-c9279faf76e3,a5e919ce-8618-5256-99a0-025774aece4f,partial,2025-04-11T20:03:00+00:00,2025-04-11T20:44:00+00:00,41,0.46489,3,True,Synthetic training example.,2025-04-11T23:41:00+00:00
1b0c52fa-71fb-5591-9cfa-319494e4a980,193f8592-3f4d-5030-9a98-8d1d3f5219d1,partial,2025-04-12T05:06:00+00:00,2025-04-12T05:23:00+00:00,17,0.59076,2,True,Synthetic training example.,2025-04-12T08:20:00+00:00
b43bcd1c-e049-53ea-a1a2-f0f9e41d9900,a47c586b-e283-55a8-a1e4-137f728f7b26,partial,2025-04-12T16:05:00+00:00,2025-04-12T17:07:00+00:00,62,0.521,2,True,Synthetic training example.,2025-04-12T19:52:00+00:00
d2e1203b-7cc2-584f-ac11-083980572549,480edf56-5ed7-5e67-8d78-9e3b86f11580,partial,2025-04-13T00:17:00+00:00,2025-04-13T00:21:00+00:00,4,0.22313,1,True,Synthetic training example.,2025-04-13T02:03:00+00:00
8666a934-c61d-5e4e-a27a-dae55968f045,4821c0c9-cd35-55a9-9d42-9193088fda30,completed,2025-04-13T10:01:00+00:00,2025-04-13T10:57:00+00:00,56,0.94781,3,False,Synthetic training example.,2025-04-13T13:52:00+00:00
6446653d-837f-5788-8935-2f3c5e11905a,b26762eb-1661-59b8-8024-d0b781404b4c,completed,2025-04-13T19:09:00+00:00,2025-04-13T19:25:00+00:00,16,0.82843,3,False,Synthetic training example.,2025-04-13T19:37:00+00:00
6626f87a-c2b8-5d06-a6e3-e354dd8a80f9,152a3a14-ef79-5c28-baf2-745776d776f9,completed,2025-04-14T03:03:00+00:00,2025-04-14T03:53:00+00:00,50,0.83802,0,False,Synthetic training example.,2025-04-14T05:52:00+00:00
487a5c3d-6457-5681-b2a9-f5c341db4f54,49c602c8-27b2-500b-ab58-96614c2380dd,completed,2025-04-14T14:04:00+00:00,2025-04-14T15:52:00+00:00,108,0.90104,0,False,Synthetic training example.,2025-04-14T17:52:00+00:00
52bcff6b-1fd6-55e3-8dac-2ce71c67a15a,9302e14b-1282-54ca-b55e-59ac9d20d433,partial,2025-04-14T22:09:00+00:00,2025-04-14T22:30:00+00:00,21,0.70757,2,True,Synthetic training example.,2025-04-15T00:31:00+00:00
bfd1b916-4e4b-5de7-aae2-963c530f082f,84d8e2f0-bfe4-52a6-a704-4a3ea18b4f6e,completed,2025-04-15T08:01:00+00:00,2025-04-15T08:38:00+00:00,37,0.83238,1,False,Synthetic training example.,2025-04-15T10:07:00+00:00
b0b48d68-8271-5289-9a5c-5e270c94f589,0b8e513c-303c-5966-a972-f8a651db2a3f,completed,2025-04-15T14:12:00+00:00,2025-04-15T14:41:00+00:00,29,0.98708,1,False,Synthetic training example.,2025-04-15T17:37:00+00:00
e634d545-6265-5be8-aca2-d854678ebf79,98a423a8-7587-5a4f-bee1-92a26770b7d9,completed,2025-04-16T00:12:00+00:00,2025-04-16T01:27:00+00:00,75,0.8334,3,False,Synthetic training example.,2025-04-16T02:37:00+00:00
dac48a3e-e7f3-549e-9c65-29f98341932b,a32a2b2a-19f6-5781-a5b4-5e553c195b3b,completed,2025-04-16T11:14:00+00:00,2025-04-16T11:30:00+00:00,16,0.82229,1,False,Synthetic training example.,2025-04-16T14:09:00+00:00
2700c419-3773-5f74-8281-2a2175a277cf,73ccf123-fe16-59ef-824c-1544e3399c1f,completed,2025-04-16T17:10:00+00:00,2025-04-16T17:28:00+00:00,18,0.94727,3,False,Synthetic training example.,2025-04-16T17:34:00+00:00
664ac589-25a1-5efb-952a-3f252da1fe06,ccf7c32b-f137-5da2-8c72-4c36267aa066,completed,2025-04-17T02:04:00+00:00,2025-04-17T02:32:00+00:00,28,0.96143,3,False,Synthetic training example.,2025-04-17T03:39:00+00:00
ed0ff5ac-8c17-5707-8dd6-b6f6f14015c5,78b6f129-f80a-552f-b6c2-7a0a54cf8db1,completed,2025-04-17T11:00:00+00:00,2025-04-17T11:24:00+00:00,24,0.82728,0,False,Synthetic training example.,2025-04-17T14:12:00+00:00
97c3c8da-8271-52a6-8b9d-93e679688c25,a62d27c7-c784-5a6b-9591-644a615a6582,completed,2025-04-17T20:10:00+00:00,2025-04-17T20:38:00+00:00,28,0.95404,2,False,Synthetic training example.,2025-04-17T21:30:00+00:00
2be7ec47-0244-57b0-90cc-d64321bcec30,36d68971-3058-5bfc-9207-21e11d33a6b2,completed,2025-04-18T05:18:00+00:00,2025-04-18T05:59:00+00:00,41,0.92406,2,False,Synthetic training example.,2025-04-18T05:31:00+00:00
3da63544-0ddf-5b2f-924f-22899f20cec6,5dc3d3dc-c5bb-5336-9a9a-bd653e0cfa7d,partial,2025-04-18T17:01:00+00:00,2025-04-18T17:15:00+00:00,14,0.48638,2,True,Synthetic training example.,2025-04-18T17:47:00+00:00
144fa582-f6a5-5102-9d77-76be234e7394,6b8e4ceb-698d-5ee5-9638-f507d0089952,abandoned,2025-04-19T01:02:00+00:00,2025-04-19T01:20:00+00:00,0,0.0,3,True,Synthetic training example.,2025-04-19T01:17:00+00:00
4f77700a-19f8-5095-bb67-eeb7c1cef9d8,36f9845b-2a9d-57d0-b8cd-124713bb600f,completed,2025-04-19T11:00:00+00:00,2025-04-19T12:43:00+00:00,103,0.86634,0,False,Synthetic training example.,2025-04-19T11:21:00+00:00
1e3e0c46-f09a-536c-9ec3-d9eef3b23198,76c2007b-d520-5618-a1a8-547333198eb2,partial,2025-04-19T18:07:00+00:00,2025-04-19T18:22:00+00:00,15,0.26539,1,True,Synthetic training example.,2025-04-19T18:21:00+00:00
de87c0ec-1e38-571a-af67-f8610f4e92b1,61b0e577-ab96-5baa-a004-28dccb08973f,completed,2025-04-20T03:13:00+00:00,2025-04-20T04:02:00+00:00,49,0.82346,3,False,Synthetic training example.,2025-04-20T04:34:00+00:00
3f59cbf8-9772-5343-a04c-e73768042d0b,628df917-c7e2-5ca9-ab6a-e7343097bbbd,partial,2025-04-20T12:05:00+00:00,2025-04-20T12:29:00+00:00,24,0.41087,1,True,Synthetic training example.,2025-04-20T12:39:00+00:00
8aaeb74c-d38f-54d0-8d2b-a6f3b6829365,70aba7aa-f360-5e6e-bb4a-b0cd54092945,completed,2025-04-20T22:15:00+00:00,2025-04-20T23:20:00+00:00,65,0.86789,2,False,Synthetic training example.,2025-04-20T22:45:00+00:00
a57af510-e5c8-53eb-b617-9f87430c34df,422ff05c-9662-56bf-b600-dcb656604b64,completed,2025-04-21T06:13:00+00:00,2025-04-21T07:11:00+00:00,58,0.9833,0,False,Synthetic training example.,2025-04-21T08:59:00+00:00
26863172-78b8-5900-b401-f5b32620196a,5df4192e-10a6-5a32-98ba-9cb13218d95c,partial,2025-04-21T15:01:00+00:00,2025-04-21T15:29:00+00:00,28,0.47367,0,True,Synthetic training example.,2025-04-21T18:10:00+00:00
d76a8f76-c21a-5277-971a-3feabd6c6bac,ea077738-49bb-5425-a221-a0ea9223d913,partial,2025-04-21T23:17:00+00:00,2025-04-21T23:37:00+00:00,20,0.44943,3,True,Synthetic training example.,2025-04-22T02:25:00+00:00
df93612d-02be-5be8-9ae0-e7ee08073d95,6ce41a71-cac4-5d13-843a-1739a037a8f0,completed,2025-04-22T08:07:00+00:00,2025-04-22T08:26:00+00:00,19,0.97437,1,False,Synthetic training example.,2025-04-22T09:57:00+00:00
73da16a2-8a36-5517-9d44-2e5623ca8911,ed6adc3a-3722-54fa-bcb3-1dbfd91bed57,completed,2025-04-22T19:15:00+00:00,2025-04-22T19:42:00+00:00,27,0.90105,2,False,Synthetic training example.,2025-04-22T19:19:00+00:00
5ee5c381-a664-5c42-b0d4-7913590da4e4,81a1f516-c9d4-5b90-9897-d52c6bd57178,completed,2025-04-23T02:07:00+00:00,2025-04-23T02:58:00+00:00,51,0.85658,3,False,Synthetic training example.,2025-04-23T02:21:00+00:00
cd1186dd-6f9a-50dc-9304-387654e46bdd,1a4a294d-a5b3-53cc-a77d-19f8aa4e7dd2,partial,2025-04-23T14:16:00+00:00,2025-04-23T14:31:00+00:00,13,0.18124,0,True,Synthetic training example.,2025-04-23T15:25:00+00:00
d9559bc3-ffc5-51cc-bee5-458058c9c967,b3592539-8029-5ec0-af91-fd3c962e7fe4,partial,2025-04-23T20:09:00+00:00,2025-04-23T20:42:00+00:00,33,0.2801,1,True,Synthetic training example.,2025-04-23T23:20:00+00:00
0184f65d-07f2-5e86-91e3-61b7f74e9890,d48f0bb8-cc84-580f-8b71-1fce43e89d1d,completed,2025-04-24T07:08:00+00:00,2025-04-24T07:36:00+00:00,28,0.96222,1,False,Synthetic training example.,2025-04-24T07:45:00+00:00
b2cd4583-9579-589d-b38f-0d4d7b858d6b,487adfa5-9b86-5f74-9a3b-82c700ece8c5,completed,2025-04-24T17:02:00+00:00,2025-04-24T17:20:00+00:00,18,0.94525,0,False,Synthetic training example.,2025-04-24T19:29:00+00:00
fcd402d9-1a92-5c13-af3b-2a8646602d9e,a64485fa-6ed0-546e-894e-99b5d1f834aa,completed,2025-04-25T02:19:00+00:00,2025-04-25T03:12:00+00:00,53,0.89968,1,False,Synthetic training example.,2025-04-25T03:34:00+00:00
238c8032-24d3-5028-b772-82ed03570a31,909184d0-ea14-53c4-995e-54cdbd7a5b08,partial,2025-04-25T08:14:00+00:00,2025-04-25T08:32:00+00:00,18,0.61963,1,True,Synthetic training example.,2025-04-25T09:13:00+00:00
d24b335d-5ca6-55e5-a06a-f61cc7fec36d,e85b29ba-85df-5931-a0eb-3611a30b5ddf,completed,2025-04-25T19:04:00+00:00,2025-04-25T19:45:00+00:00,41,0.92505,0,False,Synthetic training example.,2025-04-25T22:25:00+00:00
ddf72da0-a443-5a85-8306-3ccc59c1f6c9,735a4991-47e0-526e-8622-97500c33a9d8,partial,2025-04-26T02:08:00+00:00,2025-04-26T02:14:00+00:00,5,0.19569,1,True,Synthetic training example.,2025-04-26T04:28:00+00:00
f079c936-54a2-5917-b24a-67d9480a3642,adc5e67d-a72f-512a-9b45-98801df41e33,completed,2025-04-26T12:06:00+00:00,2025-04-26T12:43:00+00:00,37,0.84053,3,False,Synthetic training example.,2025-04-26T12:38:00+00:00
055e04e7-205b-54ec-9251-9cee7b97ae9b,ec2868f1-ef2f-556e-a0f4-ff3c245ad188,completed,2025-04-26T20:15:00+00:00,2025-04-26T20:32:00+00:00,17,0.88075,3,False,Synthetic training example.,2025-04-26T21:00:00+00:00
59ef5cdc-ea8a-5f43-8aa3-366bfddff27b,5f956d3f-ea68-5b15-a491-7301bcb7ae60,partial,2025-04-27T08:08:00+00:00,2025-04-27T08:41:00+00:00,33,0.56002,3,True,Synthetic training example.,2025-04-27T11:26:00+00:00
698a5733-eb31-5e22-8493-8fc4ea61cdb8,871fc448-5b7b-5c26-a74f-0608e68bdefd,partial,2025-04-27T16:09:00+00:00,2025-04-27T16:28:00+00:00,19,0.63768,1,True,Synthetic training example.,2025-04-27T17:47:00+00:00
9c211ad4-5143-5b0a-bfca-82b0493e9b8d,d86da4e9-8d8f-533d-859e-1c4faf724ca2,completed,2025-04-28T02:12:00+00:00,2025-04-28T03:32:00+00:00,80,0.89729,3,False,Synthetic training example.,2025-04-28T04:36:00+00:00
8cd8e9b0-5f60-570b-b63d-766474281463,621c71a0-d0bb-5543-8521-d5dade45ed28,completed,2025-04-28T11:05:00+00:00,2025-04-28T11:47:00+00:00,42,0.9428,3,False,Synthetic training example.,2025-04-28T13:26:00+00:00
f6a3cddb-57ac-517d-97ff-b3f35d85e969,08a57570-547d-5930-9ea2-f0b7c95742d8,completed,2025-04-28T19:06:00+00:00,2025-04-28T19:33:00+00:00,27,0.91767,1,False,Synthetic training example.,2025-04-28T22:25:00+00:00
6da75321-8ebe-504e-bacf-d913e0983766,c1bcb46f-3b21-5dd9-94df-ca926666b4ff,partial,2025-04-29T02:09:00+00:00,2025-04-29T02:14:00+00:00,5,0.29607,3,True,Synthetic training example.,2025-04-29T04:52:00+00:00
dd642068-bf60-5f08-879c-cac4ba4c96a5,43ab42b4-172f-5c14-a0aa-aa294eeedee4,completed,2025-04-29T12:06:00+00:00,2025-04-29T12:24:00+00:00,18,0.93191,1,False,Synthetic training example.,2025-04-29T12:36:00+00:00
e81c45a8-7cd0-5ca5-9432-bd8640128710,204b78a4-c1bf-585b-bb8c-e47971922733,completed,2025-04-29T20:11:00+00:00,2025-04-29T21:09:00+00:00,58,0.97504,3,False,Synthetic training example.,2025-04-29T22:15:00+00:00
51e437c1-4443-54f7-818b-5a75bfbc265d,56ffb87b-8901-5393-be68-99f9323cdbf2,completed,2025-04-30T07:05:00+00:00,2025-04-30T07:22:00+00:00,17,0.89754,2,False,Synthetic training example.,2025-04-30T07:22:00+00:00
a996d78b-0176-5d61-9ed5-e0957b0a1867,d9df6df1-0d4d-5084-99b6-93d9491858c3,abandoned,2025-04-30T15:07:00+00:00,2025-04-30T15:22:00+00:00,0,0.0,3,True,Synthetic training example.,2025-04-30T16:00:00+00:00
05559dda-5db3-5c82-98b4-21184bf4f3bf,d6573440-39be-5c22-a4f1-f53a31fa330e,partial,2025-05-01T02:06:00+00:00,2025-05-01T02:27:00+00:00,21,0.47261,3,True,Synthetic training example.,2025-05-01T03:06:00+00:00
d63b4cef-5adc-5c76-a662-8f7d26355d14,8590c30e-c222-5ad8-802d-8e8081feb4a7,completed,2025-05-01T08:10:00+00:00,2025-05-01T09:09:00+00:00,59,0.99974,2,False,Synthetic training example.,2025-05-01T09:35:00+00:00
c43b23f8-4101-5684-bb37-9dfbdd733746,8eb98388-f46a-51d0-9b70-a26d199170aa,completed,2025-05-01T19:07:00+00:00,2025-05-01T20:13:00+00:00,66,0.89204,3,False,Synthetic training example.,2025-05-01T22:36:00+00:00
ecf57c6e-1806-5819-a42f-cbacc261921d,81e6cccf-e497-5c18-b697-64e12bc08d70,completed,2025-05-02T04:09:00+00:00,2025-05-02T05:02:00+00:00,53,0.89524,3,False,Synthetic training example.,2025-05-02T07:23:00+00:00
86322c45-8471-5f1e-854b-fb6272f308b9,9315e9d5-ac9c-5ced-85e0-75aec40a43bd,abandoned,2025-05-02T11:03:00+00:00,2025-05-02T11:21:00+00:00,0,0.0,0,True,Synthetic training example.,2025-05-02T12:07:00+00:00
3d8c9f0b-b43a-5dd2-96a0-992262ffc0bf,225dabc0-e0fe-50f2-9809-9abc24f06a4f,completed,2025-05-02T22:04:00+00:00,2025-05-02T22:22:00+00:00,18,0.91818,2,False,Synthetic training example.,2025-05-02T22:49:00+00:00
