id,user_id,parent_plan_input_id,input_source,title,description,category,planned_start,planned_duration_minutes,deadline_at,importance,difficulty,required_energy,required_focus,current_energy,current_focus,sleep_hours,stress_level,tasks_before_count,planned_minutes_before,daily_planned_minutes,minutes_since_previous,timezone_name,is_fixed_time,created_at
15e74c2d-1825-5b82-8ed0-07598d65213b,3ec27e4b-f5ed-59be-a1cb-116d3513f950,,user,Synthetic creative task 371,Synthetic training example; not observed human data.,social,2025-05-20T04:00:00+00:00,30,2025-05-20T08:00:00+00:00,2,1,2,3,5.0,3.0,5.94,2.0,6,288,422,18.0,America/Denver,False,2025-05-19T04:00:00+00:00
b9aa8a5e-6f38-53cc-85b3-92dba9088928,ee227133-fc5b-54ac-b693-f80a5f3b46b2,,user,Synthetic social task 372,Synthetic training example; not observed human data.,work,2025-05-20T12:00:00+00:00,60,2025-05-20T15:00:00+00:00,1,1,5,4,2.0,5.0,7.04,2.0,7,343,586,93.0,Europe/London,False,2025-05-19T06:00:00+00:00
669632d6-1dec-58f6-950a-07a80148fc52,5547a1d0-f5a8-5c88-ac0a-936053d79379,,user,Synthetic study task 373,Synthetic training example; not observed human data.,study,2025-05-20T20:00:00+00:00,75,2025-05-20T22:00:00+00:00,1,5,3,2,1.0,3.0,6.14,,5,150,435,6.0,Asia/Seoul,True,2025-05-18T14:00:00+00:00
9eb659a0-c83a-5240-a1d9-f1aa588a6066,bb7fcb4f-13b1-5608-996a-3427e85e1a8d,,user,Synthetic work task 374,Synthetic training example; not observed human data.,study,2025-05-21T05:00:00+00:00,45,2025-05-21T10:00:00+00:00,1,2,2,2,1.0,1.0,7.57,2.0,4,212,400,82.0,America/New_York,False,2025-05-19T17:00:00+00:00
21053b1c-6c7f-56f8-a0c2-9f2b7513931c,a341c037-5f9f-5554-a6dc-4bf19b643bd8,,user,Synthetic health task 375,Synthetic training example; not observed human data.,creative,2025-05-21T16:00:00+00:00,90,2025-05-21T23:00:00+00:00,4,1,1,2,2.0,2.0,7.73,5.0,3,96,332,31.0,Europe/London,False,2025-05-19T22:00:00+00:00
959e46f4-f365-58f0-80c5-76d0d86ece07,a65d7356-32ab-57a6-bb05-e99b25a4f227,,user,Synthetic chores task 376,Synthetic training example; not observed human data.,health,2025-05-22T02:00:00+00:00,45,2025-05-22T04:00:00+00:00,4,4,5,1,4.0,2.0,7.18,1.0,6,192,456,30.0,Asia/Seoul,True,2025-05-20T16:00:00+00:00
72185ae0-333c-59d5-8223-0b92a079c77c,52e067fa-bce9-5729-8e04-a185f102b79b,,user,Synthetic creative task 377,Synthetic training example; not observed human data.,social,2025-05-22T09:00:00+00:00,45,2025-05-22T15:00:00+00:00,3,4,2,2,5.0,2.0,5.45,5.0,2,60,249,45.0,Europe/London,False,2025-05-21T15:00:00+00:00
7d5fbce6-1369-522a-8339-0c38db75dfcf,129e8dc8-9a26-59ad-ac1b-2d7cc70c7f85,,user,Synthetic social task 378,Synthetic training example; not observed human data.,social,2025-05-22T18:00:00+00:00,30,2025-05-22T23:00:00+00:00,3,2,3,3,3.0,2.0,,4.0,1,45,276,35.0,Asia/Seoul,False,2025-05-21T18:00:00+00:00
cba1277f-ff90-5bcc-b5e3-16c513ca653d,a958afa2-7da1-5c63-83df-83a452bfa6c1,,user,Synthetic study task 379,Synthetic training example; not observed human data.,chores,2025-05-23T05:00:00+00:00,30,2025-05-23T13:00:00+00:00,1,2,4,1,1.0,4.0,7.45,3.0,6,330,444,23.0,Asia/Seoul,True,2025-05-21T14:00:00+00:00
79934f67-9063-5989-9a5b-e83dc7515233,e71f35b5-19c3-5dd4-af5e-2504f4998805,,user,Synthetic work task 380,Synthetic training example; not observed human data.,chores,2025-05-23T12:00:00+00:00,90,2025-05-23T18:00:00+00:00,4,2,4,2,4.0,1.0,7.74,1.0,4,240,388,42.0,America/Denver,False,2025-05-22T00:00:00+00:00
d968bd33-0c78-5c1a-975f-b6a6d28cefac,32642b4e-b231-5e40-8264-576190ae7332,,user,Synthetic health task 381,Synthetic training example; not observed human data.,creative,2025-05-23T22:00:00+00:00,75,2025-05-24T00:00:00+00:00,5,1,5,5,,3.0,4.33,2.0,2,132,212,82.0,America/Denver,False,2025-05-23T08:00:00+00:00
ff449ace-b8f2-5156-93a8-b192f1740739,0f4352eb-6df3-593f-900a-f893bdfa855a,,user,Synthetic chores task 382,Synthetic training example; not observed human data.,work,2025-05-24T08:00:00+00:00,30,2025-05-24T16:00:00+00:00,3,4,2,5,4.0,3.0,7.33,1.0,2,138,369,56.0,America/Denver,True,2025-05-21T14:00:00+00:00
263d605d-d312-54b6-86e6-8f71ec2428f2,f4743d2c-248c-5d4c-84ed-445ab21f715e,,user,Synthetic creative task 383,Synthetic training example; not observed human data.,study,2025-05-24T16:00:00+00:00,30,2025-05-24T18:00:00+00:00,3,2,5,5,5.0,4.0,7.0,5.0,2,124,236,59.0,America/Denver,False,2025-05-23T15:00:00+00:00
8ec8ee2e-7a1a-5753-b93d-f1c37ce0af84,fa89e9cd-d097-5bf8-b64c-a3ea68392403,,user,Synthetic social task 384,Synthetic training example; not observed human data.,creative,2025-05-25T00:00:00+00:00,45,2025-05-25T05:00:00+00:00,5,2,4,3,5.0,1.0,5.32,2.0,1,38,274,109.0,Europe/London,False,2025-05-22T02:00:00+00:00
e099e5d7-78e3-5ee0-973e-b0f88567c930,ef12750e-38b8-5dcd-b320-67e31fe54bc4,,user,Synthetic study task 385,Synthetic training example; not observed human data.,study,2025-05-25T09:00:00+00:00,60,2025-05-25T16:00:00+00:00,4,2,3,1,5.0,4.0,6.72,1.0,4,180,394,8.0,America/Denver,True,2025-05-22T22:00:00+00:00
a040369b-be46-5623-9dae-fb47c63cdc21,19ec7846-53f3-53cf-8b71-ad08221aa04e,,user,Synthetic work task 386,Synthetic training example; not observed human data.,social,2025-05-25T17:00:00+00:00,45,2025-05-25T20:00:00+00:00,1,5,4,4,2.0,1.0,7.85,3.0,3,60,331,75.0,America/Denver,False,2025-05-24T06:00:00+00:00
65b307d8-daad-53b8-8994-f1f661e1f661,f3f8deee-c8d2-56e3-9610-36180b9d3936,,user,Synthetic health task 387,Synthetic training example; not observed human data.,work,2025-05-26T03:00:00+00:00,75,2025-05-26T07:00:00+00:00,2,2,1,2,1.0,5.0,8.12,1.0,3,195,466,47.0,Asia/Seoul,False,2025-05-23T07:00:00+00:00
89f31443-3c3b-5a35-9e45-d4c491779dd5,b9d51735-7bd6-5b87-aab2-0ece034003fb,,user,Synthetic chores task 388,Synthetic training example; not observed human data.,social,2025-05-26T13:00:00+00:00,60,2025-05-26T19:00:00+00:00,3,1,2,3,1.0,4.0,6.96,5.0,7,469,561,42.0,Asia/Seoul,True,2025-05-23T20:00:00+00:00
dfcfafd1-73af-5137-a2a0-483c542a9082,c50c5be2-238a-5b9b-8626-ded1762889e1,,user,Synthetic creative task 389,Synthetic training example; not observed human data.,health,2025-05-26T20:00:00+00:00,60,2025-05-27T01:00:00+00:00,4,2,5,3,3.0,2.0,8.2,1.0,5,340,576,70.0,Europe/London,False,2025-05-25T01:00:00+00:00
550dee73-f7a4-5609-b9ce-72e7086e8570,d0cd7e3b-95b6-509b-90d1-0341e4e89bc4,,user,Synthetic social task 390,Synthetic training example; not observed human data.,health,2025-05-27T08:00:00+00:00,45,2025-05-27T13:00:00+00:00,1,4,5,3,3.0,2.0,8.86,2.0,6,330,596,31.0,America/Denver,False,2025-05-26T17:00:00+00:00
b2649a3e-14f1-570e-a592-333738b3feb8,e6021cfa-aea9-5c0c-9134-dbd3e0388619,,user,Synthetic study task 391,Synthetic training example; not observed human data.,study,2025-05-27T15:00:00+00:00,20,2025-05-27T19:00:00+00:00,1,4,2,2,1.0,3.0,8.62,3.0,3,150,250,109.0,Europe/London,True,2025-05-27T07:00:00+00:00
b1fb9885-2099-5f0a-bdcc-cae7e5019466,ea34b572-d755-504d-9b93-e958dd4325a8,,user,Synthetic work task 392,Synthetic training example; not observed human data.,study,2025-05-28T00:00:00+00:00,20,2025-05-28T05:00:00+00:00,3,1,3,5,2.0,,7.21,2.0,1,49,148,90.0,Asia/Seoul,False,2025-05-25T11:00:00+00:00
f624d996-4c87-5442-92f9-d9f2b637eaab,86c4e7a5-9c0b-561d-95ff-5fa13358ef3d,,user,Synthetic health task 393,Synthetic training example; not observed human data.,social,2025-05-28T11:00:00+00:00,90,2025-05-28T13:00:00+00:00,2,3,1,5,5.0,3.0,4.93,4.0,2,56,283,60.0,America/New_York,False,2025-05-25T22:00:00+00:00
c65d7120-40ea-5793-bf4b-824fbcaf57dc,8540b559-3cc4-5c42-a148-b32c0e542f49,,user,Synthetic chores task 394,Synthetic training example; not observed human data.,social,2025-05-28T17:00:00+00:00,30,2025-05-28T19:00:00+00:00,5,3,4,1,3.0,4.0,7.87,1.0,5,335,431,32.0,Asia/Seoul,True,2025-05-28T05:00:00+00:00
8d17df67-13a9-5097-acaf-ccfe68a6c41b,43079c57-f179-576a-9d90-d4a0dba7f88d,,user,Synthetic creative task 395,Synthetic training example; not observed human data.,chores,2025-05-29T04:00:00+00:00,75,2025-05-29T06:00:00+00:00,1,2,1,3,2.0,5.0,5.74,2.0,4,228,461,44.0,Asia/Seoul,False,2025-05-28T02:00:00+00:00
7f9d0955-2b54-51a2-bdd3-94fe7a295cff,085ce621-8cfa-5e7e-844c-9f927d3ca9ca,,user,Synthetic social task 396,Synthetic training example; not observed human data.,social,2025-05-29T11:00:00+00:00,60,2025-05-29T15:00:00+00:00,4,3,5,1,5.0,5.0,7.9,5.0,3,171,328,50.0,Asia/Seoul,False,2025-05-26T14:00:00+00:00
7c852041-f43f-585d-bdd8-57f09d8b4d11,1f5778a1-354e-5988-becd-adc9f7cbd869,,user,Synthetic study task 397,Synthetic training example; not observed human data.,chores,2025-05-29T21:00:00+00:00,45,2025-05-30T03:00:00+00:00,1,5,1,5,1.0,1.0,6.17,5.0,2,74,358,25.0,Asia/Seoul,True,2025-05-28T11:00:00+00:00
c1e94662-f5b0-58c1-aa7a-89ae40ee2ce9,7af52dc6-fcea-5393-b152-ecfd8cfde1a9,,user,Synthetic work task 398,Synthetic training example; not observed human data.,work,2025-05-30T07:00:00+00:00,75,2025-05-30T11:00:00+00:00,2,3,4,3,5.0,4.0,8.82,3.0,7,371,622,27.0,Europe/London,False,2025-05-30T01:00:00+00:00
db4abe24-dec1-5605-8ffd-00e90cfde0d9,88293d32-f4fe-5672-aa66-85b0c3fe716c,,user,Synthetic health task 399,Synthetic training example; not observed human data.,social,2025-05-30T16:00:00+00:00,75,2025-05-30T21:00:00+00:00,4,4,5,1,3.0,5.0,6.62,4.0,0,0,89,,Asia/Seoul,False,2025-05-30T02:00:00+00:00
8bc3fe7b-bd29-5d43-a7b4-afc2f72dd76d,8bc6e328-fb8b-5a5c-a58a-14a8c2410e29,,user,Synthetic chores task 400,Synthetic training example; not observed human data.,social,2025-05-31T02:00:00+00:00,75,2025-05-31T10:00:00+00:00,1,1,3,1,,3.0,6.01,1.0,6,258,433,20.0,America/New_York,True,2025-05-29T02:00:00+00:00
007f1c44-29b7-58fc-98e1-251b8050bb61,8810bba3-fe6f-5164-97ea-28fc1a5d3ce6,,user,Synthetic creative task 401,Synthetic training example; not observed human data.,work,2025-05-31T09:00:00+00:00,75,2025-05-31T14:00:00+00:00,5,3,3,2,3.0,2.0,7.37,3.0,4,108,338,13.0,Asia/Seoul,False,2025-05-29T10:00:00+00:00
9532eb90-8252-5d18-b755-de96c98e78ab,581ed008-7258-549b-ba24-c77ff274c4ea,,user,Synthetic social task 402,Synthetic training example; not observed human data.,chores,2025-05-31T18:00:00+00:00,20,2025-06-01T02:00:00+00:00,2,5,5,1,4.0,3.0,6.07,5.0,0,0,94,,Asia/Seoul,False,2025-05-29T10:00:00+00:00
0ff85679-e9fe-55da-8be7-74c2a29aa6f0,14e46070-429e-5480-b565-72b274ed96c5,,user,Synthetic study task 403,Synthetic training example; not observed human data.,health,2025-06-01T03:00:00+00:00,20,2025-06-01T09:00:00+00:00,5,1,4,5,3.0,2.0,6.39,2.0,1,59,315,114.0,Asia/Seoul,True,2025-05-29T11:00:00+00:00
68d6b63b-fc01-5006-a380-942f79dba4b3,be58bfdf-03f4-5c3b-8db5-ad0d70fbb873,,user,Synthetic work task 404,Synthetic training example; not observed human data.,health,2025-06-01T13:00:00+00:00,75,2025-06-01T18:00:00+00:00,2,4,2,5,2.0,4.0,6.25,,3,150,306,68.0,Asia/Seoul,False,2025-05-29T23:00:00+00:00
a3577627-7cd1-5371-b314-cb17ad10c25c,52077bac-eeba-5ecc-aeff-51ad3edf080b,,user,Synthetic health task 405,Synthetic training example; not observed human data.,health,2025-06-01T20:00:00+00:00,45,2025-06-02T05:00:00+00:00,2,2,1,4,2.0,4.0,7.58,1.0,3,189,260,68.0,America/New_York,False,2025-05-30T04:00:00+00:00
659f6ee7-5b28-580a-bf70-655038d9b240,e02d4f01-1842-5a6a-a67c-42e207144343,,user,Synthetic chores task 406,Synthetic training example; not observed human data.,health,2025-06-02T08:00:00+00:00,60,2025-06-02T10:00:00+00:00,1,5,4,3,1.0,5.0,7.22,2.0,6,132,315,82.0,Europe/London,True,2025-06-01T04:00:00+00:00
be2f2ef1-89a7-5ba9-ae92-7c649d94956d,88c95f3e-e77d-580c-94db-aae0db1b55d7,,user,Synthetic creative task 407,Synthetic training example; not observed human data.,study,2025-06-02T14:00:00+00:00,120,2025-06-02T21:00:00+00:00,2,3,4,1,5.0,1.0,,3.0,3,168,453,105.0,America/New_York,False,2025-05-31T02:00:00+00:00
ca1671d7-9c85-55ce-8500-30331d3f07e2,de048897-3bb6-56d1-a408-b1afaa49290e,,user,Synthetic social task 408,Synthetic training example; not observed human data.,chores,2025-06-03T02:00:00+00:00,30,2025-06-03T08:00:00+00:00,5,3,2,5,4.0,3.0,7.98,1.0,7,364,569,72.0,Asia/Seoul,False,2025-06-02T07:00:00+00:00
e5308f4d-40eb-513e-b5b4-63f4a5c0f290,0bc5c71e-e6d5-5fed-8e0d-571f85685b5f,,user,Synthetic study task 409,Synthetic training example; not observed human data.,health,2025-06-03T11:00:00+00:00,30,2025-06-03T13:00:00+00:00,1,2,2,3,5.0,3.0,5.85,3.0,1,43,206,16.0,Asia/Seoul,True,2025-06-02T04:00:00+00:00
20f930ff-d505-5a2a-ba4e-684eeb0c6abe,88dcec12-9cb8-559e-93d3-cbb51dd78fbf,,user,Synthetic work task 410,Synthetic training example; not observed human data.,creative,2025-06-03T20:00:00+00:00,20,2025-06-04T02:00:00+00:00,3,3,4,5,1.0,3.0,7.55,5.0,1,52,310,18.0,Asia/Seoul,False,2025-06-02T05:00:00+00:00
d7f95910-a094-5d1b-8b2c-d09584e495e0,3ec27e4b-f5ed-59be-a1cb-116d3513f950,,user,Synthetic health task 411,Synthetic training example; not observed human data.,health,2025-06-04T05:00:00+00:00,45,2025-06-04T13:00:00+00:00,5,4,5,1,5.0,4.0,7.37,3.0,1,50,218,58.0,Asia/Seoul,False,2025-06-04T03:00:00+00:00
b41b6747-227d-59e0-a673-1e9c23c1eddb,ee227133-fc5b-54ac-b693-f80a5f3b46b2,,user,Synthetic chores task 412,Synthetic training example; not observed human data.,chores,2025-06-04T14:00:00+00:00,45,2025-06-04T21:00:00+00:00,4,3,2,4,3.0,5.0,6.86,4.0,3,183,417,14.0,Asia/Seoul,True,2025-06-03T16:00:00+00:00
74c0689a-43d6-5563-8140-b95e72e40acf,5547a1d0-f5a8-5c88-ac0a-936053d79379,,user,Synthetic creative task 413,Synthetic training example; not observed human data.,study,2025-06-04T21:00:00+00:00,120,2025-06-05T02:00:00+00:00,3,3,3,5,4.0,3.0,7.06,4.0,1,68,420,25.0,Asia/Seoul,False,2025-06-02T01:00:00+00:00
ddfa4b8e-2ba9-5d7c-9f44-d5ccc46e15a5,bb7fcb4f-13b1-5608-996a-3427e85e1a8d,,user,Synthetic social task 414,Synthetic training example; not observed human data.,health,2025-06-05T07:00:00+00:00,60,2025-06-05T13:00:00+00:00,4,2,5,3,3.0,3.0,8.57,3.0,3,81,220,13.0,Asia/Seoul,False,2025-06-03T07:00:00+00:00
cbe0baba-86ff-5257-9d1a-11a57a00b74d,a341c037-5f9f-5554-a6dc-4bf19b643bd8,,user,Synthetic study task 415,Synthetic training example; not observed human data.,creative,2025-06-05T15:00:00+00:00,60,2025-06-05T17:00:00+00:00,2,3,5,5,3.0,,5.37,3.0,3,87,243,70.0,Asia/Seoul,True,2025-06-03T15:00:00+00:00
3426a84b-32a9-5634-ae85-9992b1a927a4,a65d7356-32ab-57a6-bb05-e99b25a4f227,,user,Synthetic work task 416,Synthetic training example; not observed human data.,study,2025-06-06T02:00:00+00:00,30,2025-06-06T04:00:00+00:00,4,1,3,1,4.0,3.0,6.59,5.0,6,288,409,78.0,America/Denver,False,2025-06-04T18:00:00+00:00
2605d9bf-2e6e-58eb-b979-ea9d6f11327f,52e067fa-bce9-5729-8e04-a185f102b79b,,user,Synthetic health task 417,Synthetic training example; not observed human data.,chores,2025-06-06T08:00:00+00:00,30,2025-06-06T16:00:00+00:00,1,4,3,4,2.0,3.0,6.96,2.0,1,32,132,62.0,Europe/London,False,2025-06-03T22:00:00+00:00
ff2d5799-24ee-5462-80ea-bb797b5305fa,129e8dc8-9a26-59ad-ac1b-2d7cc70c7f85,,user,Synthetic chores task 418,Synthetic training example; not observed human data.,study,2025-06-06T20:00:00+00:00,30,2025-06-07T02:00:00+00:00,2,3,1,1,4.0,2.0,6.52,2.0,3,96,174,15.0,Asia/Seoul,True,2025-06-05T02:00:00+00:00
6e0bec41-87bb-5653-8f50-b0f4cc15b847,a958afa2-7da1-5c63-83df-83a452bfa6c1,,user,Synthetic creative task 419,Synthetic training example; not observed human data.,work,2025-06-07T05:00:00+00:00,20,2025-06-07T14:00:00+00:00,3,2,1,3,,1.0,4.63,5.0,3,102,190,12.0,America/New_York,False,2025-06-05T08:00:00+00:00
ea8b2ef7-ef2d-53a5-b3bf-c74a5f5fec99,e71f35b5-19c3-5dd4-af5e-2504f4998805,,user,Synthetic social task 420,Synthetic training example; not observed human data.,health,2025-06-07T13:00:00+00:00,75,2025-06-07T21:00:00+00:00,2,5,3,5,2.0,3.0,6.47,3.0,0,0,134,,Asia/Seoul,False,2025-06-04T23:00:00+00:00
7943d158-69dc-5212-9176-12cf5ba7c781,32642b4e-b231-5e40-8264-576190ae7332,,user,Synthetic study task 421,Synthetic training example; not observed human data.,work,2025-06-07T23:00:00+00:00,60,2025-06-08T03:00:00+00:00,3,4,2,4,1.0,4.0,6.18,3.0,0,0,251,,America/Denver,True,2025-06-05T19:00:00+00:00
bfa61e5f-1c4c-55ba-a45c-943d1b8f5763,0f4352eb-6df3-593f-900a-f893bdfa855a,,user,Synthetic work task 422,Synthetic training example; not observed human data.,social,2025-06-08T08:00:00+00:00,60,2025-06-08T10:00:00+00:00,3,4,2,2,4.0,4.0,7.4,1.0,0,0,129,,Asia/Seoul,False,2025-06-07T08:00:00+00:00
a99f8f27-ba67-504f-ac25-92c0bfc22754,f4743d2c-248c-5d4c-84ed-445ab21f715e,,user,Synthetic health task 423,Synthetic training example; not observed human data.,chores,2025-06-08T15:00:00+00:00,30,2025-06-08T22:00:00+00:00,3,1,2,5,2.0,5.0,6.86,4.0,5,325,427,24.0,Asia/Seoul,False,2025-06-07T02:00:00+00:00
ae0fe5e8-c44c-5fd4-83c6-057f60358bcf,fa89e9cd-d097-5bf8-b64c-a3ea68392403,,user,Synthetic chores task 424,Synthetic training example; not observed human data.,social,2025-06-09T01:00:00+00:00,90,2025-06-09T10:00:00+00:00,2,3,3,2,1.0,5.0,7.51,3.0,7,301,598,12.0,Europe/London,True,2025-06-08T21:00:00+00:00
33429b6b-dae7-5fa0-99bd-3b94defcda7d,ef12750e-38b8-5dcd-b320-67e31fe54bc4,,user,Synthetic creative task 425,Synthetic training example; not observed human data.,social,2025-06-09T09:00:00+00:00,30,2025-06-09T17:00:00+00:00,3,2,5,1,2.0,5.0,7.36,3.0,3,168,266,61.0,America/Denver,False,2025-06-06T12:00:00+00:00
be2fb11a-75b3-5455-a88e-25e793351dd9,19ec7846-53f3-53cf-8b71-ad08221aa04e,,user,Synthetic social task 426,Synthetic training example; not observed human data.,creative,2025-06-09T17:00:00+00:00,60,2025-06-10T01:00:00+00:00,4,2,2,4,1.0,4.0,6.64,5.0,2,72,276,55.0,Europe/London,False,2025-06-07T17:00:00+00:00
cc011a1c-e23e-5f0c-a518-ae6243f3f2be,f3f8deee-c8d2-56e3-9610-36180b9d3936,,user,Synthetic study task 427,Synthetic training example; not observed human data.,work,2025-06-10T05:00:00+00:00,60,2025-06-10T11:00:00+00:00,3,4,1,1,5.0,3.0,6.79,3.0,2,40,225,93.0,America/Denver,True,2025-06-08T10:00:00+00:00
5bad989b-fccf-5d8a-a083-d3af26d7fcb0,b9d51735-7bd6-5b87-aab2-0ece034003fb,,user,Synthetic work task 428,Synthetic training example; not observed human data.,work,2025-06-10T12:00:00+00:00,75,2025-06-10T14:00:00+00:00,2,2,5,2,2.0,2.0,4.75,4.0,1,42,152,117.0,America/Denver,False,2025-06-09T14:00:00+00:00
852c157e-e70c-56bc-9fef-ac33dab1ab2f,c50c5be2-238a-5b9b-8626-ded1762889e1,,user,Synthetic health task 429,Synthetic training example; not observed human data.,social,2025-06-10T20:00:00+00:00,75,2025-06-11T02:00:00+00:00,3,4,3,2,3.0,4.0,8.69,2.0,3,75,295,114.0,America/New_York,False,2025-06-10T14:00:00+00:00
f1adcb29-1d1d-5f15-aae1-40d51d66eb16,d0cd7e3b-95b6-509b-90d1-0341e4e89bc4,,user,Synthetic chores task 430,Synthetic training example; not observed human data.,work,2025-06-11T07:00:00+00:00,45,2025-06-11T14:00:00+00:00,5,2,5,5,4.0,1.0,5.76,5.0,1,49,169,77.0,America/New_York,True,2025-06-08T22:00:00+00:00
4bce6661-95bb-58f6-bc11-057c3ecaf0c0,e6021cfa-aea9-5c0c-9134-dbd3e0388619,,user,Synthetic creative task 431,Synthetic training example; not observed human data.,study,2025-06-11T15:00:00+00:00,90,2025-06-11T23:00:00+00:00,2,1,5,3,3.0,4.0,9.68,2.0,1,65,207,77.0,Europe/London,False,2025-06-09T22:00:00+00:00
bd755794-98a0-5c44-baae-7576b8bfc333,ea34b572-d755-504d-9b93-e958dd4325a8,,user,Synthetic social task 432,Synthetic training example; not observed human data.,study,2025-06-12T00:00:00+00:00,90,2025-06-12T02:00:00+00:00,4,2,1,4,2.0,4.0,5.49,2.0,3,126,426,108.0,America/New_York,False,2025-06-11T09:00:00+00:00
93839d44-3dea-5b58-826d-78d47bcff4aa,86c4e7a5-9c0b-561d-95ff-5fa13358ef3d,,user,Synthetic study task 433,Synthetic training example; not observed human data.,chores,2025-06-12T11:00:00+00:00,60,2025-06-12T18:00:00+00:00,4,1,1,3,4.0,2.0,7.0,5.0,4,136,267,8.0,America/Denver,True,2025-06-09T15:00:00+00:00
0dfde282-2f81-5d98-8b8b-552e975ab275,8540b559-3cc4-5c42-a148-b32c0e542f49,,user,Synthetic work task 434,Synthetic training example; not observed human data.,study,2025-06-12T17:00:00+00:00,60,2025-06-12T22:00:00+00:00,1,4,1,1,4.0,5.0,7.12,3.0,0,0,124,,Asia/Seoul,False,2025-06-10T20:00:00+00:00
cac300bd-a5d5-5ad0-b23a-817dfd3da817,43079c57-f179-576a-9d90-d4a0dba7f88d,,user,Synthetic health task 435,Synthetic training example; not observed human data.,study,2025-06-13T05:00:00+00:00,60,2025-06-13T12:00:00+00:00,1,5,1,4,1.0,1.0,6.26,,5,220,386,117.0,America/Denver,False,2025-06-12T07:00:00+00:00
c641217e-ca7e-5a99-a8b7-c1049105be6d,085ce621-8cfa-5e7e-844c-9f927d3ca9ca,,user,Synthetic chores task 436,Synthetic training example; not observed human data.,study,2025-06-13T11:00:00+00:00,45,2025-06-13T14:00:00+00:00,2,4,5,5,5.0,5.0,,5.0,3,93,165,107.0,Europe/London,True,2025-06-12T15:00:00+00:00
53a6ffaf-5f85-516d-ba95-a76a0255d37e,1f5778a1-354e-5988-becd-adc9f7cbd869,,user,Synthetic creative task 437,Synthetic training example; not observed human data.,creative,2025-06-13T22:00:00+00:00,60,2025-06-14T03:00:00+00:00,4,1,5,2,5.0,5.0,5.42,4.0,6,396,649,99.0,America/New_York,False,2025-06-13T17:00:00+00:00
5d7b4f17-d780-5734-b93f-cb96152441c0,7af52dc6-fcea-5393-b152-ecfd8cfde1a9,,user,Synthetic social task 438,Synthetic training example; not observed human data.,chores,2025-06-14T05:00:00+00:00,20,2025-06-14T11:00:00+00:00,5,3,4,2,,,5.38,5.0,7,294,516,26.0,America/New_York,False,2025-06-11T17:00:00+00:00
f340d0a7-2612-53d4-bb63-7f6447180092,88293d32-f4fe-5672-aa66-85b0c3fe716c,,user,Synthetic study task 439,Synthetic training example; not observed human data.,work,2025-06-14T15:00:00+00:00,30,2025-06-15T00:00:00+00:00,5,3,2,1,1.0,3.0,7.02,2.0,5,235,491,24.0,America/New_York,True,2025-06-13T01:00:00+00:00
5ae2d0c1-91c3-5c28-8530-396c14284a35,8bc6e328-fb8b-5a5c-a58a-14a8c2410e29,,user,Synthetic work task 440,Synthetic training example; not observed human data.,health,2025-06-15T01:00:00+00:00,60,2025-06-15T05:00:00+00:00,4,3,1,5,5.0,5.0,7.51,5.0,4,176,474,102.0,America/Denver,False,2025-06-12T18:00:00+00:00
c24ad145-54b4-5db2-b7af-095208b12fbf,8810bba3-fe6f-5164-97ea-28fc1a5d3ce6,,user,Synthetic health task 441,Synthetic training example; not observed human data.,social,2025-06-15T10:00:00+00:00,90,2025-06-15T18:00:00+00:00,4,5,4,1,5.0,3.0,7.15,5.0,5,240,415,59.0,Asia/Seoul,False,2025-06-13T19:00:00+00:00
de7fe324-4b29-5445-aeef-e6b873ce9e86,581ed008-7258-549b-ba24-c77ff274c4ea,,user,Synthetic chores task 442,Synthetic training example; not observed human data.,study,2025-06-15T19:00:00+00:00,45,2025-06-15T23:00:00+00:00,3,1,5,4,2.0,2.0,5.08,3.0,7,154,260,96.0,America/New_York,True,2025-06-14T23:00:00+00:00
a09bdf6c-c622-57d5-b76e-2489170d26c5,14e46070-429e-5480-b565-72b274ed96c5,,user,Synthetic creative task 443,Synthetic training example; not observed human data.,social,2025-06-16T05:00:00+00:00,20,2025-06-16T09:00:00+00:00,1,5,2,2,5.0,1.0,6.41,2.0,5,300,515,76.0,Asia/Seoul,False,2025-06-16T01:00:00+00:00
e9b00b7d-6a70-56f2-9d70-c2b782248b5d,be58bfdf-03f4-5c3b-8db5-ad0d70fbb873,,user,Synthetic social task 444,Synthetic training example; not observed human data.,social,2025-06-16T13:00:00+00:00,30,2025-06-16T17:00:00+00:00,2,1,2,5,5.0,3.0,7.53,3.0,6,144,187,19.0,America/Denver,False,2025-06-15T08:00:00+00:00
175520b0-ce20-5fb7-a2c4-6d9101363a86,52077bac-eeba-5ecc-aeff-51ad3edf080b,,user,Synthetic study task 445,Synthetic training example; not observed human data.,creative,2025-06-16T22:00:00+00:00,60,2025-06-17T00:00:00+00:00,5,3,5,3,3.0,1.0,7.11,5.0,6,396,466,65.0,America/New_York,True,2025-06-14T19:00:00+00:00
751fb6f2-9b61-57e7-bdc7-64db0300c22c,e02d4f01-1842-5a6a-a67c-42e207144343,,user,Synthetic work task 446,Synthetic training example; not observed human data.,study,2025-06-17T06:00:00+00:00,20,2025-06-17T13:00:00+00:00,3,1,3,5,5.0,5.0,8.14,5.0,1,68,309,110.0,Europe/London,False,2025-06-15T03:00:00+00:00
